Number,ApiFunName
4163,EnumUILanguagesW
4164,EnumWindows
4165,EnumWindowStationsA
4166,EnumWindowStationsW
4167,EqualDomainSid
4168,EqualPrefixSid
4169,EqualRect
4170,EqualRgn
4171,EqualSid
4172,EraseTape
4173,Escape
4174,EscapeCommFunction
4175,ese
4176,EvaluateProximityToPolygon
4177,EvaluateProximityToRect
4178,EvictClusterNode
4179,EvictClusterNodeEx
4180,EvtArchiveExportedLog
4181,EvtCancel
4182,EvtClearLog
4183,EvtClose
4184,EvtCreateBookmark
4185,EvtCreateRenderContext
4186,EvtExportLog
4187,EvtFormatMessage
4188,EvtGetChannelConfigProperty
4189,EvtGetEventInfo
4190,EvtGetEventMetadataProperty
4191,EvtGetExtendedStatus
4192,EvtGetLogInfo
4193,EvtGetObjectArrayProperty
4194,EvtGetObjectArraySize
4195,EvtGetPublisherMetadataProperty
4196,EvtGetQueryInfo
4197,EvtIntAssertConfig
4198,EvtIntCreateBinXMLFromCustomXML
4199,EvtIntCreateLocalLogfile
4200,EvtIntGetClassicLogDisplayName
4201,EvtIntRenderResourceEventTemplate
4202,EvtIntRetractConfig
4203,EvtIntSysprepCleanup
4204,EvtIntWriteXmlEventToLocalLogfile
4205,EvtNext
4206,EvtNextChannelPath
4207,EvtNextEventMetadata
4208,EvtNextPublisherId
4209,EvtOpenChannelConfig
4210,EvtOpenChannelEnum
4211,EvtOpenEventMetadataEnum
4212,EvtOpenLog
4213,EvtOpenPublisherEnum
4214,EvtOpenPublisherMetadata
4215,EvtOpenSession
4216,EvtQuery
4217,EvtRender
4218,EvtSaveChannelConfig
4219,EvtSeek
4220,EvtSetChannelConfigProperty
4221,EvtSubscribe
4222,EvtUpdateBookmark
4223,ExcludeClipRect
4224,ExcludeUpdateRgn
4225,ExecuteCabA
4226,ExecuteCabW
4227,ExecuteUmsThread
4228,ExitProcess
4229,ExitThread
4230,ExitVDM
4231,ExitWindowsEx
4232,ExpandCollapsePattern_Collapse
4233,ExpandCollapsePattern_Expand
4234,ExpandEnvironmentStringsA
4235,ExpandEnvironmentStringsForUserA
4236,ExpandEnvironmentStringsForUserW
4237,ExpandEnvironmentStringsW
4238,ExpandVirtualDisk
4239,ExportSecurityContext
4240,ExtCreatePen
4241,ExtCreateRegion
4242,ExtensionApiVersion
4243,ExtensionPropSheetPageProc
4244,ExtEscape
4245,ExtFloodFill
4246,Extract
4247,ExtractAssociatedIconA
4248,ExtractAssociatedIconExA
4249,ExtractAssociatedIconExW
4250,ExtractAssociatedIconW
4251,ExtractFilesA
4252,ExtractFilesW
4253,ExtractIconA
4254,ExtractIconExA
4255,ExtractIconExW
4256,ExtractIconW
4257,ExtractPatchHeaderToFileA
4258,ExtractPatchHeaderToFileByHandles
4259,ExtractPatchHeaderToFileW
4260,ExtraInfo_Init
4261,ExtSelectClipRgn
4262,ExtTextOutA
4263,ExtTextOutW
4264,FailClusterResource
4265,FaultInIEFeature
4266,FaxAbort
4267,FaxAccessCheck
4268,FaxClose
4269,FaxCompleteJobParamsA
4270,FaxCompleteJobParamsW
4271,FaxConnectFaxServerA
4272,FaxConnectFaxServerW
4273,FaxEnableRoutingMethodA
4274,FaxEnableRoutingMethodW
4275,FaxEnumGlobalRoutingInfoA
4276,FaxEnumGlobalRoutingInfoW
4277,FaxEnumJobsA
4278,FaxEnumJobsW
4279,FaxEnumPortsA
4280,FaxEnumPortsW
4281,FaxEnumRoutingMethodsA
4282,FaxEnumRoutingMethodsW
4283,FaxFreeBuffer
4284,FaxGetConfigurationA
4285,FaxGetConfigurationW
4286,FaxGetDeviceStatusA
4287,FaxGetDeviceStatusW
4288,FaxGetJobA
4289,FaxGetJobW
4290,FaxGetLoggingCategoriesA
4291,FaxGetLoggingCategoriesW
4292,FaxGetPageData
4293,FaxGetPortA
4294,FaxGetPortW
4295,FaxGetRoutingInfoA
4296,FaxGetRoutingInfoW
4297,FaxInitializeEventQueue
4298,FaxOpenPort
4299,FaxPrintCoverPageA
4300,FaxPrintCoverPageW
4301,FaxRegisterRoutingExtensionW
4302,FaxRegisterServiceProviderW
4303,FaxRouteDeviceChangeNotification
4304,FaxRouteDeviceEnable
4305,FaxRouteGetRoutingInfo
4306,FaxRouteInitialize
4307,FaxRouteSetRoutingInfo
4308,FaxSendDocumentA
4309,FaxSendDocumentForBroadcastA
4310,FaxSendDocumentForBroadcastW
4311,FaxSendDocumentW
4312,FaxSetConfigurationA
4313,FaxSetConfigurationW
4314,FaxSetGlobalRoutingInfoA
4315,FaxSetGlobalRoutingInfoW
4316,FaxSetJobA
4317,FaxSetJobW
4318,FaxSetLoggingCategoriesA
4319,FaxSetLoggingCategoriesW
4320,FaxSetPortA
4321,FaxSetPortW
4322,FaxSetRoutingInfoA
4323,FaxSetRoutingInfoW
4324,FaxStartPrintJobA
4325,FaxStartPrintJobW
4326,FaxUnregisterRoutingExtensionA
4327,FaxUnregisterRoutingExtensionW
4328,FaxUnregisterServiceProviderW
4329,Faz_AreServerListsInSameNameSpace
4330,FhQueryConfiguredUsersCount
4331,FhServiceBlockBackup
4332,FhServiceClearProtectionState
4333,FhServiceClosePipe
4334,FhServiceEnterMaintenanceMode
4335,FhServiceExitMaintenanceMode
4336,FhServiceMigrationFinished
4337,FhServiceMigrationStarting
4338,FhServiceOpenPipe
4339,FhServiceReloadConfiguration
4340,FhServiceStartBackup
4341,FhServiceStopBackup
4342,FhServiceUnblockBackup
4343,FileBearsMarkOfTheWeb
4344,FileEncryptionStatusA
4345,FileEncryptionStatusW
4346,FileSaveMarkNotExistA
4347,FileSaveMarkNotExistW
4348,FileSaveRestoreA
4349,FileSaveRestoreOnINFA
4350,FileSaveRestoreOnINFW
4351,FileSaveRestoreW
4352,FileTimeToDosDateTime
4353,FileTimeToLocalFileTime
4354,FileTimeToSystemTime
4355,FillConsoleOutputAttribute
4356,FillConsoleOutputCharacterA
4357,FillConsoleOutputCharacterW
4358,FillPath
4359,FillRect
4360,FillRgn
4361,FindActCtxSectionGuid
4362,FindActCtxSectionGuidWorker
4363,FindActCtxSectionStringA
4364,FindActCtxSectionStringW
4365,FindActCtxSectionStringWWorker
4366,FindAtomA
4367,FindAtomW
4368,FindCertsByIssuer
4369,FindClose
4370,FindCloseChangeNotification
4371,FindClosePrinterChangeNotification
4372,FindCloseUrlCache
4373,FindDebugInfoFile
4374,FindDebugInfoFileEx
4375,FindDebugInfoFileExW
4376,FindExecutableA
4377,FindExecutableImage
4378,FindExecutableImageEx
4379,FindExecutableImageExW
4380,FindExecutableW
4381,FindExt
4382,FindFileInPath
4383,FindFileInSearchPath
4384,FindFirstChangeNotificationA
4385,FindFirstChangeNotificationW
4386,FindFirstFileA
4387,FindFirstFileExA
4388,FindFirstFileExW
4389,FindFirstFileNameTransactedW
4390,FindFirstFileNameW
4391,FindFirstFileTransactedA
4392,FindFirstFileTransactedW
4393,FindFirstFileW
4394,FindFirstFreeAce
4395,FindFirstStreamTransactedW
4396,FindFirstStreamW
4397,FindFirstUrlCacheContainerA
4398,FindFirstUrlCacheContainerW
4399,FindFirstUrlCacheEntryA
4400,FindFirstUrlCacheEntryExA
4401,FindFirstUrlCacheEntryExW
4402,FindFirstUrlCacheEntryW
4403,FindFirstUrlCacheGroup
4404,FindFirstVolumeA
4405,FindFirstVolumeMountPointA
4406,FindFirstVolumeMountPointW
4407,FindFirstVolumeW
4408,FindMediaType
4409,FindMediaTypeClass
4410,FindMimeFromData
4411,FindNextChangeNotification
4412,FindNextFileA
4413,FindNextFileNameW
4414,FindNextFileW
4415,FindNextStreamW
4416,FindNextUrlCacheContainerA
4417,FindNextUrlCacheContainerW
4418,FindNextUrlCacheEntryA
4419,FindNextUrlCacheEntryExA
4420,FindNextUrlCacheEntryExW
4421,FindNextUrlCacheEntryW
4422,FindNextUrlCacheGroup
4423,FindNextVolumeA
4424,FindNextVolumeMountPointA
4425,FindNextVolumeMountPointW
4426,FindNextVolumeW
4427,FindNLSString
4428,FindNLSStringEx
4429,FindPackagesByPackageFamily
4430,FindResourceA
4431,FindResourceExA
4432,FindResourceExW
4433,FindResourceW
4434,FindStringOrdinal
4435,FindTextA
4436,FindTextW
4437,FindVolumeClose
4438,FindVolumeMountPointClose
4439,FindWindowA
4440,FindWindowExA
4441,FindWindowExW
4442,FindWindowW
4443,FIsNetComponentListed
4444,FixBrushOrgEx
4445,FlashWindow
4446,FlashWindowEx
4447,FlatSB_EnableScrollBar
4448,FlatSB_GetScrollInfo
4449,FlatSB_GetScrollPos
4450,FlatSB_GetScrollProp
4451,FlatSB_GetScrollRange
4452,FlatSB_SetScrollInfo
4453,FlatSB_SetScrollPos
4454,FlatSB_SetScrollProp
4455,FlatSB_SetScrollRange
4456,FlatSB_ShowScrollBar
4457,FlattenPath
4458,FloodFill
4459,FlsAlloc
4460,FlushConsoleInputBuffer
4461,FlushEfsCache
4462,FlushFileBuffers
4463,FlushInstructionCache
4464,FlushIpNetTable
4465,FlushIpNetTable2
4466,FlushIpPathTable
4467,FlushPrinter
4468,FlushProcessWriteBuffers
4469,FlushTraceA
4470,FlushTraceW
4471,FlushViewOfFile
4472,FmtIdToPropStgName
4473,FoldStringA
4474,FoldStringW
4475,ForceNexusLookup
4476,ForceNexusLookupExW
4477,ForceSyncFgPolicy
4478,ForkVirtualDisk
4479,FormatApplicationUserModelId
4480,FormatDateStringAutoLayout
4481,FormatMessageA
4482,FormatMessageW
4483,FormatTagFromWfx
4484,fptr
4485,FrameRect
4486,FrameRgn
4487,freeaddrinfo
4488,FreeAddrInfoEx
4489,FreeAddrInfoExW
4490,FreeClusFaultDomainInfo
4491,FreeClusFaultDomainInfoArray
4492,FreeClusFaultDomainXML
4493,FreeClusStorageEnclosureInfo
4494,FreeClusStorageEnclosureInfoArray
4495,FreeClusterCrypt
4496,FreeClusterHealthFault
4497,FreeClusterHealthFaultArray
4498,FreeConsole
4499,FreeContextBuffer
4500,FreeCredentialsHandle
4501,FreeCryptProvFromCert
4502,FreeCryptProvFromCertEx
4503,FreeDDElParam
4504,FreeDnsSettings
4505,FreeEncryptedFileKeyInfo
4506,FreeEncryptedFileMetadata
4507,FreeEncryptionCertificateHashList
4508,FreeEnvironmentStringsA
4509,FreeGPOListA
4510,FreeGPOListW
4511,FreeIconList
4512,FreeInheritedFromArray
4513,FreeInterfaceDnsSettings
4514,FreeLibraryAndExitThread
4515,FreeLibraryWhenCallbackReturns
4516,FreeMemoryJobObject
4517,FreeMibTable
4518,FreeMRUList
4519,FreePrintPropertyValue
4520,FreePropVariantArray
4521,FreeResource
4522,FreeSid
4523,FreeUrlCacheSpaceA
4524,FreeUrlCacheSpaceW
4525,FreeUserPhysicalPages
4526,FtpCommandA
4527,FtpCommandW
4528,FtpCreateDirectoryA
4529,FtpCreateDirectoryW
4530,FtpDeleteFileA
4531,FtpDeleteFileW
4532,FtpFindFirstFileA
4533,FtpFindFirstFileW
4534,FtpGetCurrentDirectoryA
4535,FtpGetCurrentDirectoryW
4536,FtpGetFileA
4537,FtpGetFileEx
4538,FtpGetFileSize
4539,FtpGetFileW
4540,FtpOpenFileA
4541,FtpOpenFileW
4542,FtpPutFileA
4543,FtpPutFileEx
4544,FtpPutFileW
4545,FtpRemoveDirectoryA
4546,FtpRemoveDirectoryW
4547,FtpRenameFileA
4548,FtpRenameFileW
4549,FtpSetCurrentDirectoryA
4550,FtpSetCurrentDirectoryW
4551,FwpiExpandCriteria0
4552,FwpiFreeCriteria0
4553,FwpiVpnTriggerAddAppSids
4554,FwpiVpnTriggerAddFilePaths
4555,FwpiVpnTriggerAddSecurityDescriptor
4556,FwpiVpnTriggerConfigureParameters
4557,FwpiVpnTriggerEventSubscribe0
4558,FwpiVpnTriggerEventUnsubscribe0
4559,FwpiVpnTriggerInitializeNrptTriggering
4560,FwpiVpnTriggerRemoveAppSids
4561,FwpiVpnTriggerRemoveFilePaths
4562,FwpiVpnTriggerRemoveSecurityDescriptor
4563,FwpiVpnTriggerResetNrptTriggering
4564,FwpiVpnTriggerSetStateDisconnected
4565,FwpiVpnTriggerUninitializeNrptTriggering
4566,FwpmCalloutAdd0
4567,FwpmCalloutCreateEnumHandle0
4568,FwpmCalloutDeleteById0
4569,FwpmCalloutDeleteByKey0
4570,FwpmCalloutDestroyEnumHandle0
4571,FwpmCalloutEnum0
4572,FwpmCalloutGetById0
4573,FwpmCalloutGetByKey0
4574,FwpmCalloutGetSecurityInfoByKey0
4575,FwpmCalloutSetSecurityInfoByKey0
4576,FwpmCalloutSubscribeChanges0
4577,FwpmCalloutSubscriptionsGet0
4578,FwpmCalloutUnsubscribeChanges0
4579,FwpmConnectionCreateEnumHandle0
4580,FwpmConnectionDestroyEnumHandle0
4581,FwpmConnectionEnum0
4582,FwpmConnectionGetById0
4583,FwpmConnectionGetSecurityInfo0
4584,FwpmConnectionSetSecurityInfo0
4585,FwpmConnectionSubscribe0
4586,FwpmConnectionUnsubscribe0
4587,FwpmDiagnoseNetFailure0
4588,FwpmDynamicKeywordSubscribe0
4589,FwpmDynamicKeywordUnsubscribe0
4590,FwpmEngineClose0
4591,FwpmEngineGetOption0
4592,FwpmEngineGetSecurityInfo0
4593,FwpmEngineOpen0
4594,FwpmEngineSetOption0
4595,FwpmEngineSetSecurityInfo0
4596,FwpmEventProviderCreate0
4597,FwpmEventProviderDestroy0
4598,FwpmEventProviderFireNetEvent0
4599,FwpmEventProviderFireNetEventEx0
4600,FwpmEventProviderIsNetEventTypeEnabled0
4601,FwpmFilterAdd0
4602,FwpmFilterCreateEnumHandle0
4603,FwpmFilterDeleteById0
4604,FwpmFilterDeleteByKey0
4605,FwpmFilterDestroyEnumHandle0
4606,FwpmFilterEnum0
4607,FwpmFilterGetById0
4608,FwpmFilterGetByKey0
4609,FwpmFilterGetSecurityInfoByKey0
4610,FwpmFilterSetSecurityInfoByKey0
4611,FwpmFilterSubscribeChanges0
4612,FwpmFilterSubscriptionsGet0
4613,FwpmFilterUnsubscribeChanges0
4614,FwpmFreeMemory0
4615,FwpmGetAppIdFromFileName0
4616,FwpmGetSidFromOnlineId0
4617,FwpmIPsecS2STunnelAddConditions0
4618,FwpmIPsecS2STunnelAddInterfaceToCompartment0
4619,FwpmIPsecS2STunnelGetInterfaceForCompartment0
4620,FwpmIPsecS2STunnelRemoveConditions0
4621,FwpmIPsecS2STunnelRemoveInterfaceFromCompartment0
4622,FwpmIPsecTunnelAdd0
4623,FwpmIPsecTunnelAdd1
4624,FwpmIPsecTunnelAdd2
4625,FwpmIPsecTunnelAdd3
4626,FwpmIPsecTunnelAddConditions0
4627,FwpmIPsecTunnelDeleteByKey0
4628,FwpmLayerCreateEnumHandle0
4629,FwpmLayerDestroyEnumHandle0
4630,FwpmLayerEnum0
4631,FwpmLayerGetById0
4632,FwpmLayerGetByKey0
4633,FwpmLayerGetSecurityInfoByKey0
4634,FwpmLayerSetSecurityInfoByKey0
4635,FwpmNetEventCreateEnumHandle0
4636,FwpmNetEventCreateEnumHandleEx
4637,FwpmNetEventDestroyEnumHandle0
4638,FwpmNetEventEnum0
4639,FwpmNetEventEnum1
4640,FwpmNetEventEnum2
4641,FwpmNetEventEnum3
4642,FwpmNetEventEnum4
4643,FwpmNetEventEnum5
4644,FwpmNetEventsGetSecurityInfo0
4645,FwpmNetEventsLost0
4646,FwpmNetEventsSetSecurityInfo0
4647,FwpmNetEventSubscribe0
4648,FwpmNetEventSubscribe1
4649,FwpmNetEventSubscribe2
4650,FwpmNetEventSubscribe3
4651,FwpmNetEventSubscribe4
4652,FwpmNetEventSubscriptionsGet0
4653,FwpmNetEventUnsubscribe0
4654,FwpmProcessNameResolutionEvent0
4655,FwpmProviderAdd0
4656,FwpmProviderContextAdd0
4657,FwpmProviderContextAdd1
4658,FwpmProviderContextAdd2
4659,FwpmProviderContextAdd3
4660,FwpmProviderContextCreateEnumHandle0
4661,FwpmProviderContextDeleteById0
4662,FwpmProviderContextDeleteByKey0
4663,FwpmProviderContextDestroyEnumHandle0
4664,FwpmProviderContextEnum0
4665,FwpmProviderContextEnum1
4666,FwpmProviderContextEnum2
4667,FwpmProviderContextEnum3
4668,FwpmProviderContextGetById0
4669,FwpmProviderContextGetById1
4670,FwpmProviderContextGetById2
4671,FwpmProviderContextGetById3
4672,FwpmProviderContextGetByKey0
4673,FwpmProviderContextGetByKey1
4674,FwpmProviderContextGetByKey2
4675,FwpmProviderContextGetByKey3
4676,FwpmProviderContextGetSecurityInfoByKey0
4677,FwpmProviderContextSetSecurityInfoByKey0
4678,FwpmProviderContextSubscribeChanges0
4679,FwpmProviderContextSubscriptionsGet0
4680,FwpmProviderContextUnsubscribeChanges0
4681,FwpmProviderCreateEnumHandle0
4682,FwpmProviderDeleteByKey0
4683,FwpmProviderDestroyEnumHandle0
4684,FwpmProviderEnum0
4685,FwpmProviderGetByKey0
4686,FwpmProviderGetSecurityInfoByKey0
4687,FwpmProviderSetSecurityInfoByKey0
4688,FwpmProviderSubscribeChanges0
4689,FwpmProviderSubscriptionsGet0
4690,FwpmProviderUnsubscribeChanges0
4691,FwpmSessionCreateEnumHandle0
4692,FwpmSessionDestroyEnumHandle0
4693,FwpmSessionEnum0
4694,FwpmSubLayerAdd0
4695,FwpmSubLayerCreateEnumHandle0
4696,FwpmSubLayerDeleteByKey0
4697,FwpmSubLayerDestroyEnumHandle0
4698,FwpmSubLayerEnum0
4699,FwpmSubLayerGetByKey0
4700,FwpmSubLayerGetSecurityInfoByKey0
4701,FwpmSubLayerSetSecurityInfoByKey0
4702,FwpmSubLayerSubscribeChanges0
4703,FwpmSubLayerSubscriptionsGet0
4704,FwpmSubLayerUnsubscribeChanges0
4705,FwpmSystemPortsGet0
4706,FwpmSystemPortsSubscribe0
4707,FwpmSystemPortsUnsubscribe0
4708,FwpmTraceRestoreDefaults0
4709,FwpmTransactionAbort0
4710,FwpmTransactionBegin0
4711,FwpmTransactionCommit0
4712,FwpmvSwitchEventsGetSecurityInfo0
4713,FwpmvSwitchEventsSetSecurityInfo0
4714,FwpmvSwitchEventSubscribe0
4715,FwpmvSwitchEventUnsubscribe0
4716,FwppConnectionGetByIPsecInfo
4717,FwppConnectionGetByS2STunnelId
4718,FwppConnectionGetS2STunnelId
4719,FwppGetMD5HashBytes
4720,FwppIPsecSaContextCreate
4721,FwpsAleEndpointCreateEnumHandle0
4722,FwpsAleEndpointDestroyEnumHandle0
4723,FwpsAleEndpointEnum0
4724,FwpsAleEndpointGetById0
4725,FwpsAleEndpointGetSecurityInfo0
4726,FwpsAleEndpointSetSecurityInfo0
4727,FwpsAleExplicitCredentialsQuery0
4728,FwpsAleGetPortStatus0
4729,FwpsClassifyUser0
4730,FwpsGetInProcReplicaOffset0
4731,FwpsLayerCreateInProcReplica0
4732,FwpsLayerReleaseInProcReplica0
4733,FwpsOpenToken0
4734,FwpsQueryIPsecDosFWUsed0
4735,FwpsQueryIPsecOffloadDone0
4736,Gdi32DllInitialize
4737,GdiAlphaBlend
4738,GdiComment
4739,GdiFlush
4740,GdiGetBatchLimit
4741,GdiGetEntry
4742,GdiGradientFill
4743,GdiReleaseDC
4744,GdiSetBatchLimit
4745,GdiSetLastError
4746,GdiTransparentBlt
4747,GenerateConsoleCtrlEvent
4748,GenerateCopyFilePaths
4749,GenerateDerivedKey
4750,GenerateGPNotification
4751,GenericChainCertificateTrust
4752,GenericChainFinalProv
4753,GetAcceptExSockaddrs
4754,GetAcceptLanguagesA
4755,GetAcceptLanguagesW
4756,GetAccessPermissionsForObjectA
4757,GetAccessPermissionsForObjectW
4758,GetAce
4759,GetAclInformation
4760,GetActiveObject
4761,GetActiveObjectExt
4762,GetActiveProcessorCount
4763,GetActiveProcessorGroupCount
4764,GetActivePwrScheme
4765,GetActiveWindow
4766,GetAdapterIndex
4767,GetAdapterOrderMap
4768,GetAdaptersAddresses
4769,GetAdaptersInfo
4770,GetAddressByNameA
4771,GetAddressByNameW
4772,getaddrinfo
4773,GetAddrInfoExA
4774,GetAddrInfoExCancel
4775,GetAddrInfoExOverlappedResult
4776,GetAddrInfoExW
4777,GetAddrInfoW
4778,GetAddSitesFileUrl
4779,GetAllAttachedVirtualDiskPhysicalPaths
4780,GetAllUsersProfileDirectoryA
4781,GetAllUsersProfileDirectoryW
4782,GetAltMonthNames
4783,GetAltTabInfoA
4784,GetAltTabInfoW
4785,GetAMSubtypeFromD3DFormat
4786,GetAncestor
4787,GetAnycastIpAddressEntry
4788,GetAnycastIpAddressTable
4789,GetAppCompatFlags2
4790,GetAppContainerAce
4791,GetAppContainerFolderPath
4792,GetAppContainerNamedObjectPath
4793,GetAppContainerRegistryLocation
4794,GetApplicationRecoveryCallback
4795,GetApplicationRestartSettings
4796,GetApplicationRestartSettingsWorker
4797,GetApplicationUserModelId
4798,GetApplicationUserModelIdFromToken
4799,GetAppliedGPOListA
4800,GetAppliedGPOListW
4801,GetArcDirection
4802,GetAspectRatioFilterEx
4803,GetAsyncKeyState
4804,GetAtomNameA
4805,GetAtomNameW
4806,GetAuditedPermissionsFromAclA
4807,GetAuditedPermissionsFromAclW
4808,GetAuthenticodeSha256Hash
4809,GetAutoRotationState
4810,GetAutoTriggerProfileInfo
4811,GetAwarenessFromDpiAwarenessContext
4812,GetBestInterface
4813,GetBestInterfaceEx
4814,GetBestResultString
4815,GetBestRoute
4816,GetBestRoute2
4817,GetBinaryTypeA
4818,GetBinaryTypeW
4819,GetBitmapBits
4820,GetBitmapDimensionEx
4821,GetBkColor
4822,GetBkMode
4823,GetBoundsRect
4824,GetBrushOrgEx
4825,GetBufferedPaintBits
4826,GetBufferedPaintDC
4827,GetBufferedPaintTargetDC
4828,GetBufferedPaintTargetRect
4829,GetCachedSigningLevel
4830,GetCalendarDateFormat
4831,GetCalendarDateFormatEx
4832,GetCalendarDaysInMonth
4833,GetCalendarDifferenceInDays
4834,GetCalendarInfoA
4835,GetCalendarInfoEx
4836,GetCalendarInfoW
4837,GetCalendarMonthsInYear
4838,GetCalendarSupportedDateRange
4839,GetCalendarWeekNumber
4840,GetCalibrationDataFromProfile
4841,GetCapabilitiesStringLength
4842,GetCapture
4843,GetCaretBlinkTime
4844,GetCaretPos
4845,GetCharABCWidthsA
4846,GetCharABCWidthsFloatA
4847,GetCharABCWidthsFloatW
4848,GetCharABCWidthsI
4849,GetCharABCWidthsW
4850,GetCharacterPlacementA
4851,GetCharacterPlacementW
4852,GetCharWidth32A
4853,GetCharWidth32W
4854,GetCharWidthA
4855,GetCharWidthFloatA
4856,GetCharWidthFloatW
4857,GetCharWidthI
4858,GetCharWidthW
4859,GetCIMSSM
4860,GetClassFileOrMime
4861,GetClassInfoA
4862,GetClassInfoExA
4863,GetClassInfoExW
4864,GetClassInfoW
4865,GetClassLongA
4866,GetClassLongW
4867,GetClassNameA
4868,GetClassNameW
4869,GetClassURL
4870,GetClassWord
4871,GetClientRect
4872,GetClipboardData
4873,GetClipboardFormatNameA
4874,GetClipboardFormatNameW
4875,GetClipboardOwner
4876,GetClipboardSequenceNumber
4877,GetClipboardViewer
4878,GetClipBox
4879,GetClipCursor
4880,GetClipRgn
4881,GetClusterFromGroup
4882,GetClusterFromNetInterface
4883,GetClusterFromNetwork
4884,GetClusterFromNode
4885,GetClusterFromResource
4886,GetClusterGroupKey
4887,GetClusterGroupState
4888,GetClusterInformation
4889,GetClusterKey
4890,GetClusterNetInterface
4891,GetClusterNetInterfaceKey
4892,GetClusterNetInterfaceState
4893,GetClusterNetworkId
4894,GetClusterNetworkKey
4895,GetClusterNetworkState
4896,GetClusterNodeId
4897,GetClusterNodeKey
4898,GetClusterNodeState
4899,GetClusterNotify
4900,GetClusterNotifyV2
4901,GetClusterQuorumResource
4902,GetClusterResourceDependencyExpression
4903,GetClusterResourceKey
4904,GetClusterResourceNetworkName
4905,GetClusterResourceState
4906,GetClusterResourceTypeKey
4907,GetClusterSharedVolumeNameForFile
4908,GetCMMInfo
4909,GetColorAdjustment
4910,GetColorDirectoryA
4911,GetColorDirectoryW
4912,GetColorFromPreference
4913,GetColorProfileElement
4914,GetColorProfileElementTag
4915,GetColorProfileFromHandle
4916,GetColorProfileHeader
4917,GetColorSpace
4918,GetColorValueFromString
4919,GetComboBoxInfo
4920,GetCommandLineA
4921,GetCommandLineW
4922,GetCommConfig
4923,GetCommMask
4924,GetCommModemStatus
4925,GetCommProperties
4926,GetCommState
4927,GetCommTimeouts
4928,GetComPlusPackageInstallStatus
4929,GetComponentIDFromCLSSPEC
4930,GetCompressedFileSizeA
4931,GetCompressedFileSizeTransactedA
4932,GetCompressedFileSizeTransactedW
4933,GetCompressedFileSizeW
4934,GetComputerNameA
4935,GetComputerNameExA
4936,GetComputerNameExW
4937,GetComputerNameW
4938,GetComputerObjectNameW
4939,GetConsoleAliasA
4940,GetConsoleAliasesA
4941,GetConsoleAliasesLengthA
4942,GetConsoleAliasesLengthW
4943,GetConsoleAliasesW
4944,GetConsoleAliasExesA
4945,GetConsoleAliasExesLengthA
4946,GetConsoleAliasExesLengthW
4947,GetConsoleAliasExesW
4948,GetConsoleAliasW
4949,GetConsoleCharType
4950,GetConsoleCP
4951,GetConsoleCursorInfo
4952,GetConsoleCursorMode
4953,GetConsoleDisplayMode
4954,GetConsoleFontInfo
4955,GetConsoleFontSize
4956,GetConsoleHardwareState
4957,GetConsoleHistoryInfo
4958,GetConsoleInputWaitHandle
4959,GetConsoleKeyboardLayoutNameA
4960,GetConsoleKeyboardLayoutNameW
4961,GetConsoleMode
4962,GetConsoleNlsMode
4963,GetConsoleOriginalTitleA
4964,GetConsoleOriginalTitleW
4965,GetConsoleOutputCP
4966,GetConsoleProcessList
4967,GetConsoleScreenBufferInfo
4968,GetConsoleScreenBufferInfoEx
4969,GetConsoleSelectionInfo
4970,GetConsoleTitleA
4971,GetConsoleTitleW
4972,GetConsoleWindow
4973,GetConvertStg
4974,GetCORRequiredVersion
4975,GetCORSystemDirectory
4976,GetCORVersion
4977,GetCountColorProfileElements
4978,GetCountryCodeAndID
4979,GetCPInfo
4980,GetCPInfoExA
4981,GetCPInfoExW
4982,GetCrossSlideParameterInteractionContext
4983,GetCryptProvFromCert
4984,GetCryptProvFromCertEx
4985,GetCurrencyFormatA
4986,GetCurrencyFormatEx
4987,GetCurrencyFormatW
4988,GetCurrentActContext
4989,GetCurrentActCtx
4990,GetCurrentActCtxWorker
4991,GetCurrentApplicationUserModelId
4992,GetCurrentConsoleFont
4993,GetCurrentConsoleFontEx
4994,GetCurrentDirectoryA
4995,GetCurrentDirectoryW
4996,GetCurrentDpiInfo
4997,GetCurrentHwProfileA
4998,GetCurrentHwProfileW
4999,GetCurrentInputMessageSource
